timeMS,CH,CLE,CRE,aX,aY,aZ
902170,-0.9138,1.8340,2.1833,-0.12,-0.01,1.02
902179,-0.9170,1.8323,2.1854,-0.12,-0.01,1.03
902188,-0.9150,1.8318,2.1860,-0.12,-0.02,1.03
902197,-0.9129,1.8313,2.1867,-0.12,-0.02,1.03
902206,-0.9138,1.8298,2.1866,-0.12,-0.01,1.03
902215,-0.9135,1.8337,2.1869,-0.12,-0.01,1.02
902224,-0.9148,1.8338,2.1851,-0.12,-0.02,1.03
902233,-0.9135,1.8315,2.1841,-0.12,-0.02,1.03
902242,-0.9144,1.8324,2.1862,-0.12,-0.01,1.02
902251,-0.9149,1.8317,2.1837,-0.12,-0.02,1.03
902260,-0.9140,1.8415,2.1866,-0.12,-0.02,1.03
902269,-0.9135,1.8327,2.1859,-0.12,-0.01,1.03
902278,-0.9140,1.8314,2.1840,-0.12,-0.02,1.02
902287,-0.9148,1.8339,2.1847,-0.12,-0.02,1.03
902296,-0.9147,1.8341,2.1861,-0.12,-0.02,1.03
902305,-0.9151,1.8326,2.1839,-0.12,-0.01,1.03
902314,-0.9134,1.8307,2.1847,-0.12,-0.02,1.03
902323,-0.9146,1.8313,2.1845,-0.12,-0.02,1.03
902332,-0.9155,1.8336,2.1846,-0.12,-0.02,1.03
902341,-0.9131,1.8322,2.1896,-0.12,-0.02,1.02
902350,-0.9146,1.8320,2.1840,-0.12,-0.01,1.02
902359,-0.9149,1.8341,2.1835,-0.12,-0.01,1.03
902368,-0.9145,1.8317,2.1867,-0.12,-0.02,1.03
902377,-0.9146,1.8314,2.1863,-0.12,-0.02,1.03
902386,-0.9159,1.8340,2.1851,-0.12,-0.02,1.03
902395,-0.9141,1.8336,2.1854,-0.12,-0.02,1.03
902404,-0.9147,1.8321,2.1865,-0.12,-0.02,1.02
902413,-0.9144,1.8326,2.1865,-0.12,-0.02,1.02
902422,-0.9143,1.8325,2.1856,-0.12,-0.02,1.02
902431,-0.9133,1.8349,2.1869,-0.12,-0.02,1.03
902440,-0.9116,1.8321,2.1855,-0.12,-0.02,1.02
902449,-0.9149,1.8330,2.1870,-0.12,-0.02,1.02
902458,-0.9166,1.8325,2.1863,-0.12,-0.02,1.03
902467,-0.9133,1.8320,2.1860,-0.12,-0.01,1.02
902476,-0.9141,1.8313,2.1863,-0.12,-0.01,1.02
902485,-0.9138,1.8316,2.1860,-0.12,-0.02,1.02
902494,-0.9086,1.8333,2.1851,-0.12,-0.02,1.03
902503,-0.9143,1.8322,2.1843,-0.12,-0.02,1.03
902512,-0.9129,1.8348,2.1851,-0.12,-0.02,1.02
902521,-0.9136,1.8308,2.1855,-0.12,-0.02,1.03
902530,-0.9192,1.8330,2.1871,-0.12,-0.01,1.02
902539,-0.9141,1.8320,2.1845,-0.12,-0.01,1.02
902548,-0.9129,1.8327,2.1857,-0.12,-0.01,1.03
902557,-0.9145,1.8320,2.1849,-0.12,-0.02,1.03
902566,-0.9157,1.8338,2.1864,-0.12,-0.02,1.03
902575,-0.9147,1.8333,2.1860,-0.12,-0.01,1.02
902584,-0.9128,1.8312,2.1869,-0.12,-0.01,1.03
902593,-0.9130,1.8332,2.1852,-0.12,-0.01,1.03
902602,-0.9155,1.8318,2.1872,-0.12,-0.01,1.03
902611,-0.9132,1.8308,2.1860,-0.12,-0.02,1.03
902620,-0.9142,1.8332,2.1848,-0.12,-0.01,1.03
902629,-0.9141,1.8333,2.1869,-0.12,-0.01,1.03
902638,-0.9148,1.8326,2.1871,-0.12,-0.01,1.02
902647,-0.9139,1.8342,2.1873,-0.12,-0.01,1.02
902656,-0.9148,1.8329,2.1861,-0.12,-0.02,1.02
902665,-0.9139,1.8319,2.1854,-0.12,-0.02,1.02
902674,-0.9144,1.8315,2.1857,-0.12,-0.02,1.03
902683,-0.9161,1.8378,2.1852,-0.12,-0.01,1.02
902692,-0.9144,1.8336,2.1861,-0.12,-0.01,1.02
902701,-0.9129,1.8320,2.1840,-0.12,-0.02,1.03
902710,-0.9128,1.8332,2.1867,-0.12,-0.01,1.02
902719,-0.9139,1.8289,2.1864,-0.12,-0.01,1.02
902728,-0.9125,1.8347,2.1873,-0.12,-0.01,1.02
902737,-0.9155,1.8321,2.1878,-0.12,-0.02,1.03
902746,-0.9129,1.8344,2.1860,-0.12,-0.01,1.03
902755,-0.9179,1.8322,2.1862,-0.12,-0.01,1.03
902764,-0.9135,1.8328,2.1852,-0.12,-0.01,1.03
902773,-0.9155,1.8344,2.1849,-0.12,-0.01,1.02
902782,-0.9149,1.8319,2.1862,-0.12,-0.01,1.02
902791,-0.9149,1.8305,2.1853,-0.12,-0.01,1.02
902800,-0.9148,1.8328,2.1847,-0.12,-0.01,1.03
902809,-0.9134,1.8306,2.1863,-0.12,-0.01,1.03
902818,-0.9137,1.8312,2.1848,-0.12,-0.01,1.03
902827,-0.9140,1.8310,2.1855,-0.12,-0.02,1.03
902836,-0.9129,1.8283,2.1853,-0.12,-0.01,1.02
902845,-0.9155,1.8316,2.1859,-0.12,-0.01,1.02
902854,-0.9133,1.8326,2.1857,-0.12,-0.01,1.03
902863,-0.9153,1.8325,2.1852,-0.12,-0.02,1.03
902872,-0.9151,1.8372,2.1853,-0.12,-0.02,1.03
902881,-0.9139,1.8331,2.1859,-0.12,-0.01,1.02
902890,-0.9135,1.8328,2.1854,-0.12,-0.01,1.03
902899,-0.9135,1.8343,2.1859,-0.12,-0.01,1.02
902908,-0.9164,1.8349,2.1858,-0.12,-0.01,1.02
902917,-0.9162,1.8326,2.1859,-0.12,-0.01,1.03
902926,-0.9150,1.8320,2.1865,-0.12,-0.01,1.03
902935,-0.9149,1.8323,2.1873,-0.12,-0.01,1.03
902944,-0.9139,1.8351,2.1873,-0.12,-0.01,1.02
902953,-0.9152,1.8331,2.1850,-0.12,-0.02,1.03
902962,-0.9134,1.8330,2.1854,-0.12,-0.02,1.03
902971,-0.9161,1.8336,2.1866,-0.12,-0.02,1.02
902980,-0.9137,1.8313,2.1861,-0.12,-0.01,1.02
902989,-0.9118,1.8326,2.1875,-0.12,-0.02,1.03
902998,-0.9125,1.8315,2.1865,-0.12,-0.02,1.03
903007,-0.9143,1.8334,2.1840,-0.12,-0.01,1.02
903016,-0.9150,1.8339,2.1855,-0.12,-0.01,1.03
903025,-0.9151,1.8330,2.1882,-0.12,-0.01,1.03
903034,-0.9119,1.8333,2.1855,-0.12,-0.01,1.03
903043,-0.9152,1.8319,2.1845,-0.12,-0.01,1.03
903052,-0.9150,1.8337,2.1844,-0.12,-0.02,1.03
903061,-0.9153,1.8342,2.1865,-0.12,-0.02,1.03
903070,-0.9132,1.8340,2.1844,-0.12,-0.01,1.02
903079,-0.9129,1.8325,2.1864,-0.12,-0.02,1.03
903088,-0.9151,1.8314,2.1842,-0.12,-0.02,1.03
903097,-0.9135,1.8323,2.1857,-0.12,-0.02,1.03
903106,-0.9095,1.8323,2.1844,-0.12,-0.01,1.02
903115,-0.9135,1.8329,2.1862,-0.12,-0.01,1.02
903124,-0.9141,1.8303,2.1860,-0.12,-0.02,1.03
903133,-0.9117,1.8320,2.1866,-0.12,-0.02,1.02
903142,-0.9174,1.8320,2.1861,-0.12,-0.01,1.03
903151,-0.9137,1.8332,2.1844,-0.12,-0.01,1.03
903160,-0.9146,1.8348,2.1872,-0.12,-0.02,1.03
903169,-0.9137,1.8303,2.1851,-0.12,-0.02,1.02
903178,-0.9093,1.8315,2.1854,-0.12,-0.02,1.02
903187,-0.9152,1.8315,2.1853,-0.12,-0.01,1.03
903196,-0.9141,1.8322,2.1857,-0.12,-0.01,1.03
903205,-0.9148,1.8323,2.1852,-0.12,-0.02,1.03
903214,-0.9136,1.8340,2.1862,-0.12,-0.02,1.03
903223,-0.9138,1.8341,2.1855,-0.12,-0.02,1.02
903232,-0.9150,1.8335,2.1857,-0.12,-0.02,1.03
903241,-0.9136,1.8320,2.1846,-0.12,-0.02,1.03
903250,-0.9120,1.8330,2.1848,-0.12,-0.02,1.03
903259,-0.9144,1.8359,2.1852,-0.12,-0.01,1.02
903268,-0.9151,1.8307,2.1860,-0.12,-0.02,1.02
903277,-0.9159,1.8316,2.1864,-0.12,-0.02,1.03
903286,-0.9116,1.8337,2.1873,-0.12,-0.02,1.03
903295,-0.9147,1.8360,2.1847,-0.12,-0.01,1.02
903304,-0.9123,1.8338,2.1857,-0.12,-0.01,1.02
903313,-0.9138,1.8328,2.1856,-0.12,-0.02,1.03
903322,-0.9150,1.8341,2.1858,-0.12,-0.02,1.02
903331,-0.9139,1.8352,2.1849,-0.12,-0.02,1.02
903340,-0.9154,1.8324,2.1862,-0.12,-0.02,1.03
903349,-0.9146,1.8340,2.1850,-0.12,-0.02,1.02
903358,-0.9146,1.8333,2.1851,-0.12,-0.01,1.03
903367,-0.9154,1.8318,2.1836,-0.12,-0.01,1.03
903376,-0.9148,1.8316,2.1866,-0.12,-0.02,1.03
903385,-0.9144,1.8334,2.1865,-0.12,-0.01,1.02
903394,-0.9136,1.8317,2.1867,-0.12,-0.01,1.02
903403,-0.9119,1.8306,2.1875,-0.12,-0.02,1.03
903412,-0.9118,1.8323,2.1834,-0.12,-0.02,1.03
903421,-0.9145,1.8328,2.1862,-0.12,-0.02,1.03
903430,-0.9132,1.8333,2.1858,-0.12,-0.01,1.02
903439,-0.9114,1.8331,2.1846,-0.12,-0.01,1.03
903448,-0.9159,1.8356,2.1872,-0.12,-0.01,1.02
903457,-0.9139,1.8325,2.1852,-0.12,-0.01,1.02
903466,-0.9142,1.8327,2.1843,-0.12,-0.02,1.03
903475,-0.9131,1.8333,2.1862,-0.12,-0.01,1.02
903484,-0.9160,1.8356,2.1858,-0.12,-0.01,1.02
903493,-0.9143,1.8335,2.1829,-0.12,-0.02,1.02
903502,-0.9157,1.8340,2.1854,-0.12,-0.02,1.03
903511,-0.9133,1.8327,2.1841,-0.12,-0.01,1.02
903520,-0.9135,1.8309,2.1866,-0.12,-0.01,1.02
903529,-0.9131,1.8336,2.1854,-0.12,-0.02,1.03
903538,-0.9125,1.8326,2.1855,-0.12,-0.02,1.02
903547,-0.9157,1.8325,2.1858,-0.12,-0.02,1.02
903556,-0.9149,1.8322,2.1848,-0.12,-0.01,1.02
903565,-0.9169,1.8335,2.1836,-0.12,-0.01,1.03
903574,-0.9138,1.8327,2.1844,-0.12,-0.02,1.03
903583,-0.9134,1.8341,2.1854,-0.12,-0.02,1.02
903592,-0.9122,1.8305,2.1850,-0.12,-0.01,1.03
903601,-0.9124,1.8319,2.1860,-0.12,-0.02,1.03
903610,-0.9141,1.8320,2.1854,-0.12,-0.02,1.03
903619,-0.9135,1.8328,2.1871,-0.12,-0.01,1.02
903628,-0.9162,1.8311,2.1847,-0.12,-0.02,1.03
903637,-0.9125,1.8308,2.1856,-0.12,-0.02,1.03
903646,-0.9138,1.8335,2.1876,-0.12,-0.02,1.03
903655,-0.9158,1.8333,2.1874,-0.12,-0.01,1.02
903664,-0.9146,1.8357,2.1848,-0.12,-0.01,1.03
903673,-0.9144,1.8323,2.1839,-0.12,-0.01,1.03
903682,-0.9129,1.8296,2.1852,-0.12,-0.01,1.02
903691,-0.9146,1.8322,2.1861,-0.12,-0.01,1.02
903700,-0.9147,1.8329,2.1859,-0.12,-0.01,1.02
903709,-0.9144,1.8309,2.1866,-0.12,-0.01,1.03
903718,-0.9119,1.8354,2.1851,-0.12,-0.01,1.03
903727,-0.9108,1.8334,2.1856,-0.12,-0.01,1.03
903736,-0.9121,1.8320,2.1856,-0.12,-0.02,1.03
903745,-0.9133,1.8328,2.1858,-0.12,-0.02,1.03
903754,-0.9136,1.8360,2.1845,-0.12,-0.01,1.03
903763,-0.9134,1.8323,2.1859,-0.12,-0.01,1.03
903772,-0.9149,1.8315,2.1850,-0.12,-0.01,1.03
903781,-0.9135,1.8343,2.1861,-0.12,-0.02,1.02
903790,-0.9132,1.8328,2.1875,-0.12,-0.02,1.02
903799,-0.9150,1.8337,2.1844,-0.12,-0.02,1.02
903808,-0.9133,1.8325,2.1858,-0.12,-0.01,1.02
903817,-0.9136,1.8321,2.1869,-0.12,-0.02,1.03
903826,-0.9121,1.8329,2.1841,-0.12,-0.02,1.03
903835,-0.9150,1.8313,2.1837,-0.12,-0.02,1.03
903844,-0.9127,1.8324,2.1863,-0.12,-0.01,1.02
903853,-0.9118,1.8325,2.1874,-0.12,-0.01,1.02
903862,-0.9139,1.8312,2.1854,-0.12,-0.01,1.03
903871,-0.9145,1.8281,2.1869,-0.12,-0.02,1.03
903880,-0.9153,1.8307,2.1864,-0.12,-0.02,1.03
903889,-0.9137,1.8327,2.1849,-0.12,-0.02,1.03
903898,-0.9128,1.8315,2.1850,-0.12,-0.01,1.03
903907,-0.9136,1.8347,2.1852,-0.12,-0.02,1.02
903916,-0.9131,1.8338,2.1854,-0.12,-0.02,1.02
903925,-0.9156,1.8311,2.1877,-0.12,-0.02,1.03
903934,-0.9137,1.8319,2.1854,-0.12,-0.01,1.03
903943,-0.9145,1.8285,2.1841,-0.12,-0.01,1.03
903952,-0.9153,1.8336,2.1851,-0.12,-0.01,1.02
903961,-0.9137,1.8322,2.1850,-0.12,-0.01,1.03
903970,-0.9144,1.8333,2.1860,-0.12,-0.01,1.02
903979,-0.9152,1.8308,2.1853,-0.12,-0.01,1.02
903988,-0.9134,1.8339,2.1850,-0.12,-0.01,1.03
903997,-0.9136,1.8333,2.1864,-0.12,-0.01,1.02
904006,-0.9152,1.8326,2.1872,-0.12,-0.01,1.02
904015,-0.9151,1.8313,2.1858,-0.12,-0.01,1.03
904024,-0.9128,1.8326,2.1879,-0.12,-0.02,1.03
904033,-0.9133,1.8338,2.1866,-0.12,-0.02,1.03
904042,-0.9137,1.8334,2.1863,-0.12,-0.01,1.03
904051,-0.9131,1.8345,2.1856,-0.12,-0.01,1.02
904060,-0.9142,1.8307,2.1856,-0.12,-0.01,1.02
904069,-0.9141,1.8328,2.1864,-0.12,-0.01,1.02
904078,-0.9140,1.8305,2.1857,-0.12,-0.01,1.02
904087,-0.9123,1.8334,2.1859,-0.12,-0.02,1.03
904096,-0.9146,1.8332,2.1821,-0.12,-0.02,1.03
904105,-0.9124,1.8320,2.1858,-0.12,-0.02,1.03
904114,-0.9148,1.8324,2.1867,-0.12,-0.02,1.02
904123,-0.9140,1.8325,2.1845,-0.12,-0.02,1.03
904132,-0.9123,1.8339,2.1862,-0.12,-0.02,1.03
904141,-0.9159,1.8339,2.1872,-0.12,-0.02,1.03
904150,-0.9138,1.8299,2.1866,-0.12,-0.02,1.02
904159,-0.9132,1.8330,2.1858,-0.12,-0.02,1.02
904168,-0.9150,1.8370,2.1860,-0.12,-0.02,1.03
904177,-0.9144,1.8322,2.1854,-0.12,-0.01,1.02
904186,-0.9150,1.8325,2.1868,-0.12,-0.02,1.02
904195,-0.9141,1.8327,2.1871,-0.12,-0.02,1.03
904204,-0.9145,1.8330,2.1852,-0.12,-0.01,1.03
904213,-0.9142,1.8324,2.1839,-0.12,-0.01,1.02
904222,-0.9130,1.8317,2.1866,-0.12,-0.01,1.02
904231,-0.9144,1.8349,2.1852,-0.12,-0.01,1.03
904240,-0.9130,1.8329,2.1846,-0.12,-0.02,1.03
904249,-0.9128,1.8331,2.1834,-0.12,-0.02,1.03
904258,-0.9141,1.8321,2.1843,-0.12,-0.02,1.02
904267,-0.9139,1.8321,2.1855,-0.12,-0.02,1.03
904276,-0.9128,1.8328,2.1864,-0.12,-0.01,1.02
904285,-0.9162,1.8321,2.1879,-0.12,-0.01,1.02
904294,-0.9136,1.8308,2.1861,-0.12,-0.01,1.03
904303,-0.9130,1.8317,2.1843,-0.12,-0.02,1.03
904312,-0.9137,1.8327,2.1852,-0.12,-0.02,1.03
904321,-0.9134,1.8321,2.1856,-0.12,-0.02,1.02
904330,-0.9120,1.8332,2.1846,-0.12,-0.02,1.02
904339,-0.9132,1.8334,2.1854,-0.12,-0.02,1.02
904348,-0.9135,1.8323,2.1874,-0.12,-0.02,1.03
904357,-0.9159,1.8326,2.1834,-0.12,-0.01,1.02
904366,-0.9134,1.8315,2.1853,-0.12,-0.02,1.03
904375,-0.9158,1.8333,2.1867,-0.12,-0.02,1.03
904384,-0.9154,1.8332,2.1855,-0.12,-0.01,1.02
904393,-0.9141,1.8337,2.1868,-0.12,-0.02,1.02
904402,-0.9212,1.8324,2.1854,-0.12,-0.02,1.02
904411,-0.9144,1.8333,2.1862,-0.12,-0.02,1.03
904420,-0.9148,1.8325,2.1858,-0.12,-0.01,1.02
904429,-0.9137,1.8341,2.1846,-0.12,-0.02,1.03
904438,-0.9102,1.8333,2.1863,-0.12,-0.02,1.03
904447,-0.9158,1.8336,2.1852,-0.12,-0.02,1.03
904456,-0.9128,1.8342,2.1869,-0.12,-0.02,1.02
904465,-0.9149,1.8303,2.1854,-0.12,-0.02,1.02
904474,-0.9153,1.8322,2.1838,-0.12,-0.01,1.02
904483,-0.9131,1.8331,2.1868,-0.12,-0.01,1.03
904492,-0.9125,1.8329,2.1865,-0.12,-0.01,1.03
904501,-0.9146,1.8334,2.1883,-0.12,-0.01,1.02
904510,-0.9141,1.8323,2.1850,-0.12,-0.01,1.03
904519,-0.9146,1.8287,2.1882,-0.12,-0.02,1.03
904528,-0.9135,1.8321,2.1883,-0.12,-0.02,1.03
904537,-0.9149,1.8333,2.1849,-0.12,-0.02,1.03
904546,-0.9151,1.8320,2.1852,-0.12,-0.02,1.03
904555,-0.9133,1.8364,2.1862,-0.12,-0.02,1.03
904564,-0.9154,1.8330,2.1835,-0.12,-0.01,1.02
904573,-0.9146,1.8332,2.1858,-0.12,-0.02,1.03
904582,-0.9127,1.8309,2.1865,-0.12,-0.01,1.03
904591,-0.9123,1.8378,2.1827,-0.12,-0.01,1.03
904600,-0.9148,1.8335,2.1845,-0.12,-0.01,1.02
904609,-0.9137,1.8321,2.1852,-0.12,-0.01,1.02
904618,-0.9124,1.8334,2.1858,-0.12,-0.01,1.02
904627,-0.9133,1.8327,2.1844,-0.12,-0.02,1.02
904636,-0.9137,1.8314,2.1864,-0.12,-0.02,1.03
904645,-0.9142,1.8333,2.1851,-0.12,-0.01,1.02
904654,-0.9156,1.8326,2.1846,-0.12,-0.01,1.02
904663,-0.9142,1.8323,2.1850,-0.12,-0.01,1.03
904672,-0.9162,1.8335,2.1879,-0.12,-0.01,1.03
904681,-0.9142,1.8329,2.1847,-0.12,-0.01,1.03
904690,-0.9131,1.8319,2.1848,-0.12,-0.02,1.02
904699,-0.9137,1.8330,2.1851,-0.12,-0.02,1.03
904708,-0.9125,1.8319,2.1827,-0.12,-0.02,1.03
904717,-0.9141,1.8307,2.1849,-0.12,-0.02,1.02
904726,-0.9151,1.8332,2.1837,-0.12,-0.01,1.02
904735,-0.9144,1.8329,2.1848,-0.12,-0.01,1.03
904744,-0.9148,1.8323,2.1875,-0.12,-0.01,1.03
904753,-0.9131,1.8323,2.1887,-0.12,-0.02,1.02
904762,-0.9136,1.8340,2.1859,-0.12,-0.01,1.03
904771,-0.9137,1.8315,2.1885,-0.12,-0.01,1.03
904780,-0.9146,1.8318,2.1868,-0.12,-0.01,1.03
904789,-0.9141,1.8338,2.1853,-0.12,-0.01,1.03
904798,-0.9152,1.8339,2.1859,-0.12,-0.01,1.03
904807,-0.9136,1.8323,2.1872,-0.12,-0.01,1.03
904816,-0.9136,1.8303,2.1867,-0.12,-0.01,1.02
904825,-0.9133,1.8374,2.1862,-0.12,-0.01,1.03
904834,-0.9139,1.8326,2.1857,-0.12,-0.01,1.03
904843,-0.9124,1.8329,2.1863,-0.12,-0.02,1.03
904852,-0.9173,1.8331,2.1859,-0.12,-0.01,1.02
904861,-0.9142,1.8344,2.1863,-0.12,-0.01,1.02
904870,-0.9138,1.8324,2.1867,-0.12,-0.01,1.03
904879,-0.9136,1.8319,2.1872,-0.12,-0.02,1.03
904888,-0.9132,1.8331,2.1863,-0.12,-0.02,1.03
904897,-0.9133,1.8332,2.1861,-0.12,-0.02,1.03
904906,-0.9135,1.8331,2.1847,-0.12,-0.02,1.02
904915,-0.9133,1.8331,2.1848,-0.12,-0.01,1.02
904924,-0.9132,1.8319,2.1868,-0.12,-0.01,1.02
904933,-0.9150,1.8334,2.1863,-0.12,-0.02,1.03
904942,-0.9116,1.8330,2.1844,-0.12,-0.02,1.03
904951,-0.9128,1.8330,2.1845,-0.12,-0.02,1.03
904960,-0.9140,1.8323,2.1852,-0.12,-0.02,1.03
904969,-0.9118,1.8343,2.1849,-0.12,-0.02,1.03
904978,-0.9132,1.8318,2.1830,-0.12,-0.02,1.02
904987,-0.9157,1.8332,2.1853,-0.12,-0.02,1.02
904996,-0.9146,1.8327,2.1871,-0.12,-0.02,1.03
905005,-0.9124,1.8332,2.1851,-0.12,-0.02,1.03
905014,-0.9135,1.8338,2.1871,-0.12,-0.02,1.03
905023,-0.9139,1.8340,2.1862,-0.12,-0.02,1.02
905032,-0.9135,1.8328,2.1863,-0.12,-0.02,1.03
905041,-0.9150,1.8311,2.1847,-0.12,-0.01,1.03
905050,-0.9157,1.8334,2.1851,-0.12,-0.01,1.03
905059,-0.9146,1.8305,2.1846,-0.12,-0.01,1.02
905068,-0.9135,1.8326,2.1874,-0.12,-0.02,1.03
905077,-0.9159,1.8329,2.1853,-0.12,-0.02,1.03
905086,-0.9139,1.8324,2.1870,-0.12,-0.01,1.02
905095,-0.9133,1.8307,2.1833,-0.12,-0.02,1.03
905104,-0.9136,1.8320,2.1863,-0.12,-0.01,1.03
905113,-0.9131,1.8349,2.1854,-0.12,-0.01,1.03
905122,-0.9143,1.8333,2.1843,-0.12,-0.01,1.02
905131,-0.9147,1.8338,2.1867,-0.12,-0.02,1.03
905140,-0.9130,1.8295,2.1876,-0.12,-0.02,1.03
905149,-0.9139,1.8325,2.1875,-0.12,-0.01,1.03
905158,-0.9148,1.8331,2.1856,-0.12,-0.01,1.03
905167,-0.9118,1.8335,2.1851,-0.12,-0.01,1.03
905176,-0.9123,1.8337,2.1862,-0.12,-0.01,1.03
905185,-0.9152,1.8307,2.1861,-0.12,-0.02,1.02
905194,-0.9149,1.8323,2.1842,-0.12,-0.02,1.03
905203,-0.9158,1.8313,2.1843,-0.12,-0.02,1.03
905212,-0.9138,1.8326,2.1857,-0.12,-0.01,1.03
905221,-0.9104,1.8328,2.1853,-0.12,-0.02,1.03
905230,-0.9150,1.8329,2.1840,-0.12,-0.02,1.03
905239,-0.9133,1.8331,2.1842,-0.12,-0.01,1.03
905248,-0.9131,1.8325,2.1861,-0.12,-0.01,1.03
905257,-0.9160,1.8323,2.1835,-0.12,-0.02,1.03
905266,-0.9132,1.8305,2.1850,-0.12,-0.02,1.03
905275,-0.9139,1.8320,2.1855,-0.12,-0.02,1.03
905284,-0.9140,1.8324,2.1848,-0.12,-0.01,1.02
905293,-0.9133,1.8334,2.1849,-0.12,-0.01,1.02
905302,-0.9150,1.8310,2.1834,-0.12,-0.02,1.03
905311,-0.9132,1.8311,2.1865,-0.12,-0.01,1.03
905320,-0.9160,1.8318,2.1839,-0.12,-0.01,1.03
905329,-0.9162,1.8330,2.1846,-0.12,-0.01,1.02
905338,-0.9156,1.8328,2.1841,-0.12,-0.02,1.03
905347,-0.9129,1.8314,2.1865,-0.12,-0.02,1.03
905356,-0.9140,1.8320,2.1839,-0.12,-0.02,1.03
905365,-0.9152,1.8325,2.1842,-0.12,-0.02,1.03
905374,-0.9135,1.8334,2.1855,-0.12,-0.01,1.03
905383,-0.9133,1.8330,2.1852,-0.12,-0.01,1.03
905392,-0.9138,1.8324,2.1836,-0.12,-0.01,1.03
905401,-0.9169,1.8332,2.1857,-0.12,-0.02,1.03
905410,-0.9132,1.8328,2.1858,-0.12,-0.01,1.03
905419,-0.9121,1.8333,2.1852,-0.12,-0.01,1.03
905428,-0.9154,1.8338,2.1841,-0.12,-0.01,1.02
905437,-0.9124,1.8334,2.1870,-0.12,-0.01,1.03
905446,-0.9144,1.8330,2.1855,-0.12,-0.01,1.03
905455,-0.9175,1.8327,2.1863,-0.12,-0.02,1.03
905464,-0.9146,1.8321,2.1854,-0.12,-0.01,1.03
905473,-0.9139,1.8316,2.1859,-0.12,-0.01,1.03
905482,-0.9146,1.8337,2.1856,-0.12,-0.01,1.03
905491,-0.9131,1.8328,2.1843,-0.12,-0.02,1.03
905500,-0.9135,1.8324,2.1846,-0.12,-0.02,1.03
905509,-0.9145,1.8332,2.1843,-0.12,-0.02,1.03
905518,-0.9147,1.8328,2.1851,-0.12,-0.02,1.03
905527,-0.9143,1.8337,2.1856,-0.12,-0.01,1.02
905536,-0.9145,1.8316,2.1863,-0.12,-0.01,1.02
905545,-0.9153,1.8314,2.1858,-0.12,-0.01,1.02
905554,-0.9148,1.8321,2.1855,-0.12,-0.01,1.03
905563,-0.9155,1.8306,2.1831,-0.12,-0.01,1.02
905572,-0.9136,1.8335,2.1880,-0.12,-0.01,1.02
905581,-0.9139,1.8317,2.1848,-0.12,-0.02,1.03
905590,-0.9150,1.8333,2.1854,-0.12,-0.01,1.02
905599,-0.9145,1.8313,2.1869,-0.12,-0.01,1.02
905608,-0.9149,1.8322,2.1854,-0.12,-0.01,1.02
905617,-0.9149,1.8339,2.1848,-0.12,-0.02,1.03
905626,-0.9145,1.8325,2.1857,-0.12,-0.01,1.03
905635,-0.9144,1.8330,2.1858,-0.12,-0.01,1.02
905644,-0.9149,1.8324,2.1872,-0.12,-0.02,1.03
905653,-0.9140,1.8336,2.1847,-0.12,-0.01,1.02
905662,-0.9126,1.8326,2.1846,-0.12,-0.01,1.02
905671,-0.9129,1.8332,2.1857,-0.12,-0.01,1.02
905680,-0.9165,1.8341,2.1864,-0.12,-0.01,1.03
905689,-0.9139,1.8334,2.1859,-0.12,-0.01,1.03
905698,-0.9132,1.8330,2.1859,-0.12,-0.01,1.02
905707,-0.9143,1.8314,2.1871,-0.12,-0.01,1.02
905716,-0.9140,1.8337,2.1861,-0.12,-0.01,1.02
905725,-0.9166,1.8313,2.1855,-0.12,-0.01,1.03
905734,-0.9153,1.8326,2.1861,-0.12,-0.02,1.02
905743,-0.9150,1.8349,2.1855,-0.12,-0.01,1.03
905752,-0.9133,1.8334,2.1837,-0.12,-0.01,1.03
905761,-0.9150,1.8322,2.1862,-0.12,-0.02,1.03
905770,-0.9139,1.8332,2.1868,-0.12,-0.02,1.03
905779,-0.9139,1.8330,2.1854,-0.12,-0.02,1.03
905788,-0.9120,1.8318,2.1854,-0.12,-0.01,1.03
905797,-0.9129,1.8332,2.1858,-0.12,-0.02,1.02
905806,-0.9134,1.8313,2.1861,-0.12,-0.02,1.03
905815,-0.9138,1.8314,2.1843,-0.12,-0.02,1.03
905824,-0.9136,1.8303,2.1840,-0.12,-0.02,1.03
905833,-0.9151,1.8306,2.1841,-0.12,-0.01,1.02
905842,-0.9137,1.8348,2.1843,-0.12,-0.01,1.02
905851,-0.9145,1.8327,2.1860,-0.12,-0.01,1.03
905860,-0.9143,1.8321,2.1855,-0.12,-0.01,1.02
905869,-0.9131,1.8326,2.1851,-0.12,-0.02,1.03
905878,-0.9127,1.8341,2.1868,-0.12,-0.02,1.03
905887,-0.9137,1.8320,2.1864,-0.12,-0.01,1.03
905896,-0.9141,1.8344,2.1843,-0.12,-0.01,1.02
905905,-0.9141,1.8318,2.1836,-0.13,-0.01,1.02
905914,-0.9153,1.8322,2.1846,-0.13,-0.02,1.03
905923,-0.9154,1.8332,2.1844,-0.12,-0.01,1.02
905932,-0.9138,1.8352,2.1849,-0.12,-0.02,1.02
905941,-0.9146,1.8336,2.1860,-0.12,-0.02,1.03
905950,-0.9145,1.8320,2.1870,-0.12,-0.01,1.03
905959,-0.9162,1.8326,2.1870,-0.12,-0.01,1.02
905968,-0.9158,1.8321,2.1857,-0.12,-0.01,1.02
